"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Chad M","https://www.tripadvisor.com/Profile/CMart03","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Arlington, TX","5","Nov 2018 • Family","Spectacular Views & Fun Flight","Took the family for their first view of the Grand Canyon and started with this fly over. It was great! The pilots were extremely friendly, the plane was comfortable and all 5 of us got a window seat. Takeoff and landing was a little bumpy due to wind gusts vs small plane, but they pilots talked to us and had full control. 90% of the flight was smooth as silk. The headphones gave information during the tour telling us interesting facts about what we were seeing. At the end, the pilot took group photo as a keepsake. Great adventure! Highly recommend!","Family","0","","Written December 1, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Fearless09012456423","https://www.tripadvisor.com/Profile/Fearless09012456423","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","Newcastle upon Tyne, UK","5","Nov 2018 • Couples","Flight over the Grand Canyon","Great experience.   The flight over the Grand canyon was amazing.  It was a beautiful clear day and the views were fantastic.  Smooth  flight,  the pilot was great and  can thoroughly  recommend.....","Couples","0","","Written November 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ryan H","https://www.tripadvisor.com/Profile/ryanhG8403MX","https://media-cdn.tripadvisor.com/media/photo-m/1280/15/d1/f4/4c/avatar.jpg","Havant, UK","5","Nov 2018 • Couples","The best experience ever","Great value flight! We took a plane to the grand canyon, with the excellent pilot Kyle. He was very welcoming and informative. We would definetley go again. November was a great time to go as mild weather so could explore everything minus the extreme heat!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/15/73/31/0c/20181114-131251-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/15/73/31/0b/20181114-122742-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/15/73/31/0a/20181114-121501-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/15/73/31/09/20181114-120638-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/15/73/31/08/20181114-122552-largejpg.jpg","Written November 20, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Daydream46903506288","https://www.tripadvisor.com/Profile/Daydream46903506288","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","Durango, CO","5","Oct 2018 • Family","Fun and affordable","My family enjoyed the flight over the Grand Canyon and we were all able to go since the price was about half that of the helicopter tour. I have been on many small planes and this was definitely the best, smooth and great take-off/landing. It was a great way to get the most out of a short trip to the Grand Canyon.","Family","0","","Written November 18, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cruiser29298647398","https://www.tripadvisor.com/Profile/Cruiser29298647398","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Saint Louis, MO","5","Oct 2018 • Couples","Sunrise Grand Canyon Flight, Oct 26, 2018","This flight (7:00 - 8:00 am) was actually the first of 3 separate activities packaged together by Grand Canyon Scenic Airlines (Papillion Air) into a fantastic 11 1/2 hour thrilling day adventure ($399 per person total, and worth it).  Weather and crowds make all the difference. We had the first beautiful day in a week (others, our pilot said, were largely obscured by low clouds inside the canyon). Flight is over (not in) the Canyon, including great views of Grand Coulee Dam and Lake Powell before landing in Prescott by the Navajo Nation.  We paid $15 each extra for a guaranteed window seat—but unnecessary because we had only 11passengers and each had a window (24 passenger aircraft).  And most of them we learned were not part of our full day (their loss).    Crowds? Not in the plane. And this was the last two weeks of many seasonal tours, so none all day.      Second part was a gentle 1.5 mile Jeep Drive with an excellent, entertaining Navajo driver, our guide,to their Antelope Canyon.  A walking narrow slot canyon with other-worldly wind and water carved passages often so narrow you can touch both sides. Check google for some pictures. About 2 hours total.    Third, a 45 min. bus ride to Grand Coulee ending through a long tunnel ~8 mins) through the cliff side, down to the Colorado River as it exits base of the dam.  Boarded a motorized semi- rigid raft (actually aluminum, not an inflatable Avon) with 15 others. Started a 5 hour float, no rapids or white water, just spectacular views everywhere.  One stop, a picnic ground with toilets and 1/3 mile walk to petroglyphs on the low wall; and Subway box lunch provided.   Float ended at Lees Ferry, where we saw rafting groups starting out on 3-day runs through the rugged deep canyon river we all associate with Powell’s expedition.   From there a 2 hour bus ride back to our GC Airport start. That sounds boring, but not!    The bus driver, like our river guide, was entertaining and full of information all the way.  Driving into the park at late  sunset lots of elk were active, too.    DO NOT just settle for the fly over.    ","Couples","0","","Written November 18, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lmarietaylor","https://www.tripadvisor.com/Profile/lmarietaylor","https://media-cdn.tripadvisor.com/media/photo-s/0a/ab/30/d4/lmarietaylor.jpg","Las Vegas, NV","5","Oct 2018 • Couples","Get the seats on the left side","We took this tour as part of a package from our hotel and loved it. At least 50 minutes in the air with constant incredible views. My seat on the left side “as you look forward” was the best side only because as we flew over the Grand Canyon and Colorado river most of the views were out my large window. My wife was seated to my right and had nice views but nothing like mine. If they could alter their flight pattern then everyone could get a greater view. We both loved it and highly recommend this tour. Some have commented it was pricey, $400 each for the flight, antelope canyon tour, river cruise, and bus ride back, but for a 13 hour day it was priceless. We would seriously do all this again. They stop flying at the end of October as does the river cruise and we got the last tour in this format. Staff and pilots were great, both tiny airports were very clean and nice. Our flight was super smooth and relaxing. Highly recommend this especially if time is limited. You will see the Grand Canyon in a totally different and comprehensive way. ","Couples","0","","Written November 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Brandi C","https://www.tripadvisor.com/Profile/stanleyl895","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","Blanchard, OK","5","Oct 2018 • Couples","Wonderful","My husband and I took the all day tour flying over the grand canyon and going into antelope canyon was our favorite!  ","Couples","0","","Written November 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Paradise32056102996","https://www.tripadvisor.com/Profile/Paradise32056102996","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","4","Oct 2018 • Couples","Nice and well done - but the thing itself is not a must-do","We did the plane 45 minute tour, i.e. not the helicopter one. It's a nice view and you can take lots of pics, however, it's not more overwhelming than, say, driving the 89A between Kanab and Flagstaff. It's not that the flying above stuff makes it even greater, or greater than anything else you would see by foot - but since that's what others say, it may be just me. PS it can get a bit shaky, so not for the super faint of heart (I didn't feel comfortable all the time and neither did my g/f, however, for the pilots this is total routine and 0 reason to worry)","Couples","0","","Written November 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Martyn E","https://www.tripadvisor.com/Profile/martyne551","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Ludgershall, UK","5","Oct 2018 • Couples","USA","Fantastic experience ticked all the boxes which we wanted. Flying put of Grand Canyon , was easy to find and park.","Couples","0","","Written October 31, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"TwoThighs a","https://www.tripadvisor.com/Profile/twothighsa","https://media-cdn.tripadvisor.com/media/photo-s/0f/62/b5/02/twothighs-a.jpg","Chiang Mai, Thailand","5","Oct 2018 • Couples","Southern Rim tour","Stephen was our driver and our trip only had four people so he came with us and gave us a guided tour. He took our photos and pointed out things we wouldn’t have noticed.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/15/2f/c9/e7/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/15/2f/c9/e6/photo0jpg.jpg","Written October 28, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dr Dee","https://www.tripadvisor.com/Profile/Dr_Dee_F","","Vienna, VA","5","Oct 2018 • Friends","Grand Canyon from the Sky","A great experience to tour the Grand Canyon from the sky. Exhilarating and breath-taking. No one this is one of the Seven Wonders of the World.","Friends","0","","Written October 23, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"susanfromorangepark","https://www.tripadvisor.com/Profile/susanfromorangepark","","Orange Park, FL","5","Oct 2018 • Couples","Awesome Grand Canyon Airplane Flight!","Absolutely loved this flight! Flying over the Grand Canyon was the one thing I really, really wanted to do. This flight did not disappoint. I choose the airplane flight instead of a helicopter because it was half the price. I wondered if we would fly close enough to the canyon but again I was not disappointed. I got lots of great pics. We flew over areas that can only be seen from the air. Our pilot was friendly and helpful and the flight length was plenty sufficient. This is a must do when visiting the Grand Canyon.","Couples","0","","Written October 20, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"David A","https://www.tripadvisor.com/Profile/davidaX1612KE","https://media-cdn.tripadvisor.com/media/photo-o/0d/7c/3e/7e/david-a.jpg","","5","Oct 2018 • Couples","Increíbles vistas ","Vuelo de unos 45min con espectaculares vistas del gran cañón en todo su esplendor. La elegimos porque nos pareció la mejor opción calidad precio, y acertamos.<br />Por ponerle un ""pero"", cuando estas en vuelo puedes escuchar con unos auriculares una cinta que te va explicando curiosidades del gran cañón. Estaba en varios idiomas, pero no en español. Teniendo en cuenta toda la cantidad de gente latina que vive en usa y los turistas que hablamos castellano que visitamos la costa oeste, no estaria de más que lo pusieran. ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-o/15/17/77/11/20181006-211437-largejpg.jpg","Written October 19, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ruud v","https://www.tripadvisor.com/Profile/Beijingruud","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Cebu City, Philippines","5","Oct 2018 • Couples","Great trip, punctual airline","We chose plane due to size of the Grand Canyon. Very happy with the choice as plane gives better coverage. Yes you can get helicopter rides covering same distance, which are 2x the price and not as relaxed. Multiple language options are provided and we had a great pilot. We flew in the Cessna Caravan which is smaller and everyone has a window seat. Grand Canyon Scenic Airlines was well organised, punctual.Before booking I read some complaints regarding cost - which I don't think are fair. Pricing is competitive also compared with other locations / countries. People also complained about cancellations. Always book this kind of trips early in your stay. Weather and equipment can cause delays and cancellations, just like any flight you book. We were lucky as the day before the canyon was filled with smoke from a wild fire.So book early and enjoy your flight!","Couples","0","","Written October 10, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"HLP","https://www.tripadvisor.com/Profile/ChemTours","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","London, UK","5","Oct 2018 • Couples","Amazing experience, a must see! ","We booked the visit in advance to include hotel pick up, 1hr aeroplane flight, lunch and Hoover Dam tour. <br />Definitely worth seeing this natural wonder from the air to appreciate its full beauty. <br />An easy check in at the airstrip and a fab pilot named Kyle. Lovely simple lunch with a choice of sandwiches etc. <br />Great value for money!! All in all a great day away from The Strip! ","Couples","0","","Written October 9, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chichihua","https://www.tripadvisor.com/Profile/Chichihua","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","The Netherlands","5","Sep 2018 • Couples","Great trip!","We have wonderful memories from the great plane trip we had over the grand canyon. Thank you so very much. We definitely advise everyone to do the same!","Couples","0","","Written October 3, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Steve R","https://www.tripadvisor.com/Profile/F4617EQstever","https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/0f/63/20/steve-r.jpg","Bolton, UK","4","Sep 2018 • Solo","A must do trip but pick a day when it isn't windy","Very welcoming upon arrival and a couple of nice guys to pilot the fixed wing aircraft. The in-flight info was not relevant to this specific flight and gave general info about the grand canyon. I would have liked to know about which parts exactly of the canyon we were flying over.  The flight was very bumpy indeed and a couple of people threw up when we got back to the terminal.  Great once in a lifetime experience though.","Solo","0","","Written October 2, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"cailloux98800","https://www.tripadvisor.com/Profile/cailloux98800","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","Noumea, New Caledonia","4","Sep 2018 • Couples","great day","very great day / one of the activity to be absolutly  done.For your foreign customers, ( german, french spanish etc ...) please ask to your guide to speak slow...Even if our english is more or less fluent, it is really better for us if guide take care to speak a undestand and clear english.into the plane,  audio comments are available in different language /  it is ok.for the rest  .. be concentrate!!!","Couples","0","","Written September 30, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Patrice W","https://www.tripadvisor.com/Profile/611patricew","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","","5","Sep 2018 • Couples","Perfect way to see the Grand Canyon in one day","Excellent tour - everything went like clock work and all the guides were really friendly and knowledgeable.  Pilot was good to make sure passengers on both sides of the plane got great views.  Sonny, who showed us Antelope Canyon, was FABULOUS!  He was knowledgeable, and took the time to help each of us get awesome pictures.  The guide on the raft (his name escapes me) was also excellent and so much fun, as was the bus driver back to the airport.  We were able to see some great wildlife along the river as well.  I highly recommend this tour - see  the Grand Canyon from the air, land and water - more than most visitors experience.","Couples","0","","Written September 30, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jimmy L","https://www.tripadvisor.com/Profile/281jimmyl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","Atoka","5","Sep 2018","Great all day adventure","Everything we did was well planned. The only waiting we had to do was beofre going to Glen Canyon Dan and the rafts was waiting for a supervisor before we could go through the security check beford getting on the bus. Weather was perfect....","","0","","Written September 30, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"arethu4","https://www.tripadvisor.com/Profile/arethu4","","","5","Sep 2018 • Couples","“great wonder”","I will never forget the Grand Canyon I saw from heaven. It was more interesting to see the history of the Grand Canyon. I'd like to recommend it sometime.","Couples","0","","Written September 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jimmy L","https://www.tripadvisor.com/Profile/281jimmyl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","Atoka","5","Sep 2018 • Couples","Always great","Really liked everything about it. A little costly but with the cost of running the place and all the people employed, I thought it was well worth the money.","Couples","0","","Written September 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ed K","https://www.tripadvisor.com/Profile/208edk","https://media-cdn.tripadvisor.com/media/photo-s/0d/85/fa/0c/ed-k.jpg","","5","Sep 2018 • Couples","Fantastic!","One of the most beautiful things I have ever seen. Very good experience. I recommend taking the flight before entering the park.","Couples","0","","Written September 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Michaela Z","https://www.tripadvisor.com/Profile/683michaelaz","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","","5","Sep 2018 • Couples","Great and fascinating flight!","Our flight over the Grand Canyon was unforgettable! It was 45 minutes with an interesting audio tour. We were flying over the whole Canyon, the length of our flight was absolutely ok. I would recommend this unforgettable experience to everybody who visits the Grand Canyon!!!","Couples","0","","Written September 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Teresa W","https://www.tripadvisor.com/Profile/teresaw18","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","Birmingham, UK","4","Sep 2018 • Family","Trip of a lifetime","Great views over the Canyon be prepared for a little turbulence but well worth the trip. Very accommodating staff made it easy for my mom to get on and off","Family","0","","Written September 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kathy C","https://www.tripadvisor.com/Profile/643kathyc","","","5","Sep 2018 • Friends","Glen Canyon smooth water raft trip","From Gigi, our bus driver to Cole, our tour guide - everything was perfect!  This was a 12 hour round trip excursion from our hotel in the Grand Canyon.  Would definitely recommend this trip for those who want to see the canyon from the base!  Breathtaking!","Friends","0","","Written September 25, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"kimsE4809KK","https://www.tripadvisor.com/Profile/kimsE4809KK","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","Franklin, Tennessee","5","Sep 2018 • Couples","Beautiful!!","It was a beautiful, informative flight. Great highlights of the Grand Canyon and surrounding area. Courteous crew and comfortable flight. Large windows for taking photos. ","Couples","0","","Written September 22, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robert I","https://www.tripadvisor.com/Profile/roberti265","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","Oxford, UK","1","Sep 2018 • Couples","You need luck for a good view","I found this experience very disappointing. Seating aboard the helicopter is determined by your weight. If you are on the right side of the helicopter you will get a good view. I sat at the back on the left with my wife sat in the middle at the back. She got a very obstructed view throughout. Because the light was shining mainly from left to right when we saw the best view of the canyon lit up I was not able to get a good view of the red/pink rock. The pilot did not take the helicopter round so that we could see the pretty rocks and at the end of the flight I felt rather cheated. The cost was $309 per person and it is pot-luck where you are allocated and if you are unlucky as we were you may also be thoroughly disappointed by the experience.","Couples","0","","Written September 21, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"timbrandon","https://www.tripadvisor.com/Profile/timbrandon","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Rogers, MN","5","Sep 2018 • Couples","Stoney was GREAT","Guide Stoney led us on about a two hour Hummer tour of all the highlights. Perfect trip for our first time visit. ","Couples","0","","Written September 20, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"stefaandewachter","https://www.tripadvisor.com/Profile/stefaandewachter","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","5","Sep 2018 • Family","great experience","the organisaton was perfect and having this flight before going to the grand canyon itself allowed us to give us a perfect view on the grand canyon. The airplane had big windows so there was no stress on missing any views on this magnificent landscape.","Family","0","","Written September 20, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"kevin b","https://www.tripadvisor.com/Profile/kevinbQ7748MN","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","5","Sep 2018 • Couples","Beautiful views of the Grand Canyon","We took the 45 minute flight over the Grand Canyon. The terminal was easy to locate, the check in process was efficient and the waiting area comfortable. We had expected to be on a Twin Otter aircraft but instead flew on a Cessna Grand Caravan an 8 seat single engine aircraft. Our pilot was friendly and competent, and I felt at all times that we were under the care of a professional. The interior of the Caravan is a bit small but even at 6'7"" I was able to fit relatively comfortable in the seat though I did have to crane my neck a bit to see out the window. The good news about this plane is every seat is a window seat and the windows are more than large enough to offer spectacular views of the Grand Canyon. The narration on the in flight head set was well done, and our pilot showed us some great views, even diverting a bit to give us a look at a heard of buffalo on the North Rim. The flight lived up to expectations as we saw all the points of interest they advertised and had some truly unique views you can't get from either rim. Do not expect this to be like a ride in a commercial jet, due to thermals and high winds the plane tends to get bounced around a lot, with plenty of ups and downs, with that being said our pilot was always in control and kept us right on course the whole flight. I would definitely recommend this tour, just don't eat a heavy meal before boarding.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/14/b8/4f/01/view-from-the-back-seat.jpg
https://media-cdn.tripadvisor.com/media/photo-w/14/b8/4f/00/interior-of-the-aircaft.jpg
https://media-cdn.tripadvisor.com/media/photo-w/14/b8/4e/fd/the-cessa-grand-caravan.jpg","Written September 19, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"beachbum_number1","https://www.tripadvisor.com/Profile/beachbum_number1","https://media-cdn.tripadvisor.com/media/photo-o/07/72/52/58/beachbum-number1.jpg","Winnipeg, Canada","5","Aug 2018 • Friends","Amazing views and fun ","Would recommend to everyone!  Friendly fast check in, in fact all staff were fantastic !  You are weighed upon check in but only the person behind the counter can see you weight. (It’s needed for seating map weight distribution on small plane). We loved our pilot - he was very personable and made us all feel relaxed. <br /><br />The views were incredible I had no idea what to expect, but it was far more amazing than I hoped for. They give you a set of headphones so you have some narration of what you are seeing below. This was the highlight of my trip to Vegas!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/aa/8b/aa/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/aa/8b/a9/photo0jpg.jpg","Written September 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Martin T","https://www.tripadvisor.com/Profile/MartinT586","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","Hamburg, Germany","4","Aug 2018 • Family","Grand Canyon aus der Luft","Wir haben mit GC Scenic Airlines einen Rundflug von 45 Min über den GC gemacht. Tolles Erlebnis den GC mal aus der Luft zu sehen und zu überfliegen. Beim nächsten Mal würden wir aber einen Heli vorziehen, weil der tiefer in den Canyon reinfliegt.","Family","0","","Written September 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Angela D","https://www.tripadvisor.com/Profile/I6543YGmicheleg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Monteprandone (Ap)","5","Aug 2018 • Family","flying over the canyon","excellent pilot, excellent flight, excellent view. all in all the trip from vegas, which was a 6 hour drive was worth it .","Family","0","","Written September 13, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Massimiliano B","https://www.tripadvisor.com/Profile/307massimilianob","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","Torino","5","Aug 2018 • Family","Flight up Gran Canyon","Experience  excitante.....adrenaline at 1.000.I have been my first experienze on piper aeroplane, it has been funny.","Family","0","","Written September 13, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jcjimeneznevado","https://www.tripadvisor.com/Profile/Jcjimeneznevado","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","Madrid, Spain","5","Aug 2018 • Family","Impresionante e imprescindible tour para apreciar el Gran Canyon","El Gran Canyon sólo puede apreciarse en su magnitud en un tour aéreo. Nosotros lo hicimos en avioneta en vez de en helicóptero, por el precio, algo más barato en avioneta. Desde el aire el paisaje es espectacular y la grabación que escuchas por los auriculares junto con las cosas que decía el copiloto hacen una experiencia única e imprescindible para conocer Grand Canyon","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/7b/7c/bf/grand-canyon-scenic-airlines.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/7b/7c/bb/grand-canyon-scenic-airlines.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/7b/7c/b7/grand-canyon-scenic-airlines.jpg","Written September 6, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Marie60000","https://www.tripadvisor.com/Profile/Marie60000","https://media-cdn.tripadvisor.com/media/photo-m/1280/23/84/16/4e/marie60000.jpg","Mont-de-Marsan, France","5","Aug 2018 • Friends","Impressionnant","Certes le survol du grand canyon est assez cher mais l'expérience en vaut la peine. Le temps du vol est passé très vite. Nous avions des explications en français.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/76/33/ed/decollage.jpg","Written September 4, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tellou94","https://www.tripadvisor.com/Profile/Tellou94","","Nogent-sur-Marne, France","5","Aug 2018 • Family","superbes paysages. Commentaires en français (bande enregistrée)","La meilleure façon de se rendre compte de la réalité du Grand Canyon (et son côté 3D). A éviter si vous êtes sujet au mal des transports (mon cas). Mis à part ce ""détail"", superbe balade, et accueil impeccable. Explications en français (bande enregistrée), très pratique","Family","0","","Written August 31, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Margherita G","https://www.tripadvisor.com/Profile/margheritag2018","","Castiglione Della Pescaia, Italy","5","Aug 2018 • Family","piccolo aereo.. grandi emozioni!","bellissima esperienza <br />Gran Canyon spettacolare da questo punto di vista privilegiato. <br />Organizzazione perfetta, personale molto gentile e disponibile, aeroporto vicinissimo a Tusayan.","Family","0","","Written August 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nicola N","https://www.tripadvisor.com/Profile/nicolan836","https://media-cdn.tripadvisor.com/media/photo-o/08/b6/cd/6c/nicola-n.jpg","Lanciano, Italy","5","Aug 2018 • Friends","Consigliatissimo!","Abbiamo preso un piccolo aereo, Cessna di 9 posti tutti con il finestrino accanto. consiglio di sedersi nella fila di sinistra guardando il guidatore! lo spettacolo visto dall'aereo È stupendo  Si capisce solo sorvolandolo la vastità del Canyon: si guarda il Colorado, si arriva alla parte Nord. 40 min di bellezza! la giornata era stupenda con un po' di vento ! <br />può dar fastidio l'aereo a chi soffre il mal d'aereo, data la dimensione ridotta dell'apparecchio e i venti che potrebbero essere presenti, ma non spaventatevi eccessivamente: lo scenario ripagherà qualche malessere!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/b4/img-20180827-091001-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/b3/img-20180827-090623-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/b2/img-20180827-091200-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/b1/img-20180827-091641-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/b0/img-20180827-092601-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/af/img-20180827-092936-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/ad/img-20180827-092924-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/ac/img-20180827-093209-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/14/59/e3/aa/img-20180827-093338-largejpg.jpg","Written August 27, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"deerhunter357","https://www.tripadvisor.com/Profile/deerhunter357","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Erie, PA","5","Jun 2018 • Couples","grand canyon scenic air tour","Both from the air and ground antelope canyon ,horse shoe bend and the air tour were awesome.The guides were very skilled, < buffalo and justice > they take great pride in there heritage, the pilots very good also. Any one who want to see the grand canyon should book this trip you will love it, I would do it again   Las Vegas to grand canyon    Jim and Tara S","Couples","0","","Written August 24, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Roberto Martin","https://www.tripadvisor.com/Profile/RobertoM6697","https://media-cdn.tripadvisor.com/media/photo-o/0f/a6/22/a5/roberto-m.jpg","Alcobendas, Spain","4","Aug 2018 • Friends","Mejor en helicóptero","Experiencia inolvidable. Vistas impresionantes del Grand Canyon. Nosotros hicimos el paseo en avioneta. Mi recomendación es que ya que la actividad la vamos a hacer solo una vez en la vida, seguro que merece la pena gastarse un poco más y vivir la experiencia en helicóptero y poder aterrizar en alguna parte del cañón. El personal de la compañia y la pilota muy agradables.","Friends","0","","Written August 23, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
