"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Sheryl B","https://www.tripadvisor.com/Profile/1973sherylb","https://media-cdn.tripadvisor.com/media/photo-s/0d/81/3c/de/sheryl-b.jpg","Westwood, MA","5","Aug 2017 • Family","Amazing Experience","My family and I (husband and three teenage boys) took a seaplane from Friday Harbor to Renton near Seattle. Amazing experience. Great views, smooth flight, and bonus bits of local information provided by our pilot. Definitely something everyone should experience!","Family","0","","Written September 2, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jsch426","https://www.tripadvisor.com/Profile/jsch426","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","Bellevue, WA","5","Aug 2017 • Couples","Trip up to boat in British Columbia","Northwest seaplanes is a professional but also very flexible Flying Service that we just started using this year. They have been courteous, professional and very flexible and flying us to the destination nearest our boat. We will use them in the future as our go-to service.","Couples","0","","Written August 29, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"sun_seattle","https://www.tripadvisor.com/Profile/sun_seattle","https://media-cdn.tripadvisor.com/media/photo-o/03/8b/3c/6e/sun-seattle.jpg","Seattle, WA","5","Aug 2017 • Family","Roche Harbor Round Trip with the Family","Yes they have regularly scheduled service into Friday Harbor BUT can also run you to Roche Harbor direct which is awesome.<br />As always, super friendly pilots and staff, perfect safety record and flexible to meet your needs on where you need to go from the San Juans to Vancouver Island.  I love Northwest Seaplanes!","Family","0","","Written August 24, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Janet P","https://www.tripadvisor.com/Profile/JanetP291","https://media-cdn.tripadvisor.com/media/photo-o/04/51/4f/f6/janet-p.jpg","San Francisco, CA","5","Aug 2017 • Couples","The Only Way To Go","If you're considering this mode of transport- please go with these guys. Fantastic communication and service door to door. Experience is exceptional from views, to education through to delivery. Money well spent. Thank you. We'll be back.","Couples","0","","Written August 23, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"1ajf","https://www.tripadvisor.com/Profile/1ajf","","Redwood City, CA","5","Aug 2017 • Couples","Fl\ying High","From beginning to end this was a wonderful way to travel from Friday Harbor to Renton and Seattle. It combines a sightseeing flight with a method of transportation.","Couples","0","","Written August 21, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"deanfogel","https://www.tripadvisor.com/Profile/deanfogel","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","Dallas, TX","5","Jul 2017 • Couples","Return from Whale Watching","Flight to Renton was smooth, educational  and very interesting. Pilot Andrew very professional, capable and enthusiastic.  Highly recommend to all age groups.","Couples","0","","Written August 19, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Khakijo","https://www.tripadvisor.com/Profile/Khakijo","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Turneffe Atoll, Belize","5","Aug 2017 • Family","Off to the Broughtons","We were on our boat near River's Inlet and headed South to collect my brother and nephew who we were flying in for my nephew's 16th birthday present.  He had never been on a float plane or  on our boat outside of Puget Sound, so we were hoping for a memorable experience and NW Seaplanes started it our right and ended it right as well. <br /><br />They loved the flight up to Port McNeil and after 5 days flew out of Kwatsi Bay, no dock just climbing aboard on the plane floats!  It was a wonderful trip for all of us, but the great people at NW Seaplanes made it effortless.  The booking was easy and about $90 less per person than Kenmore with no diminished service.  If anything, it was better for us due to the Renton location and that they would fly in to Kwatsi.<br /><br />While they left Renton on time, they were delayed in Nanaimo so an hour late to Port McNeil. They were also an hour late at Kwatsi, but it really didn't seem to matter to my nephew and brother as they loved the ride up and were glad to be delayed leaving Kwatsi and their holiday.<br /><br />We will use NE Seaplanes again for sure and will recommend them<br />To people in the boating community and suggest they check them out when they check Kenmore routes and prices.  Both seem to be great options, but one may be better located, have more destinations, and the prices seem to be leas on NW Seaplanes.  Of course these are all up to each traveler, but we are a customer for sure.<br /><br />Thanks NW Seaplanes for making gus 16th memorable.<br /><br />Kathi<br />","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/10/57/85/fe/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/57/85/fc/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/57/85/fb/photo0jpg.jpg","Written August 19, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Erica S","https://www.tripadvisor.com/Profile/ericasX8635UI","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","Aug 2017 • Friends","Beautiful Vintage Ride","Great way to see the beauty of the PNW.  Everyone we encountered at Northwest Seaplanes were accommodating and easy going.  Love the vintage feel and color of the planes. Would recommend to anyone wanting a unique way to travel.","Friends","0","","Written August 17, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"reneet960","https://www.tripadvisor.com/Profile/reneet960","https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/8a/0c/cc/reneet960.jpg","Orlando, Florida, United States","5","Aug 2017 • Family","Awesome experience - excellent operation","This is a top-notch operation. Everyone who works for this company is professional and thorough from the desk personnel to the pilot. We took the seaplane's 40 minute ride from the Renton Municipal Airport to Friday Harbor in the San Juan Islands on August 12 to save time for the whale-watching portion of our short trip to Seattle. It was an amazing experience! In addition to seeing whales from our boat tour, we even spotted Orca whales from the air because the seaplane flew low enough for us to enjoy the views of Puget Sound. I highly recommend Northwest/Friday Harbor Seaplanes. (Side note: TripAdvisor doesn't have a ""family"" category that isn't for ""young children"" or ""teens"" so I was forced to select ""teens"" when, in fact, it was a flight for me and my adult son.)","Family","0","","Written August 17, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Westtripster","https://www.tripadvisor.com/Profile/Westtripster","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","Boston, MA","5","Aug 2017 • Couples","Enjoyable flight to San Juan islands","Took this flight as part of whale watch package. Easy parking at Renton airport. Our pilot Sean was very friendly and capable. He clearly loves his job. Only issue was my headset didn't work in either direction.","Couples","0","","Written August 16, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cdj153","https://www.tripadvisor.com/Profile/Cdj153","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","St. George, UT","5","Aug 2017 • Friends","Beautiful ride to the Island","Such a fun, and beautiful experience. the employees are great, service is on time. Views are unparalleled. We flew to and back. It was a highlight of our trip. The pilot was good enough to offer to take photos of each of us with the plane! Will do it again!","Friends","0","","Written August 13, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jamey M","https://www.tripadvisor.com/Profile/477jameym","","","5","Aug 2017 • Family","Best way to get to San Juan Islands!","We traveled to Friday Harbor and back to Seattle with Friday Harbor Seaplanes and they were accommodating and such a pleasure to deal with from start to finish. Before traveling to Friday Harbor, we were arriving at Seatac from the east coast, but our flight was seriously delayed.  When I called Friday Harbor Seaplanes, they were able to easily put us on a later flight out to Friday Harbor and cut our stress level down to zero! The flight to Friday Harbor on the seaplane was so much fun, and we even spotted a pod of whales playing along the way.  Our pilot circled for a few minutes so we could enjoy whale watching and then expertly landed us in Friday Harbor right at the docks.  This was such an easy and fun part of our trip that I wouldn't hesitate to use this company again!","Family","0","","Written August 12, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"susan f","https://www.tripadvisor.com/Profile/susanf267","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","Potomac, MD","5","Aug 2017 • Family","A highlight of our trip to the Pavific Northwest","Not only is this the best way to travel from Seattle to the San Juans, it's fun, quicker, no more expensive and logistically the best option.  We don't get why anyone would opt for a six hour trek when you can have a private pilot take you tnere in fifty minutes.  We had a delightful pilot who gave us a private tour.  It was a highlight of our vacation.  We highly recommend San Juan Seaplanes for travel from Seattle to the San Juan Islands.","Family","0","","Written August 10, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Slidersue","https://www.tripadvisor.com/Profile/Slidersue","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","Hampshire, IL","5","Aug 2017 • Solo","Best Way to get to Friday Harbor","When I decided to go the San Juan Islands I didn't have a clue where to start.  I wasn't pleased with any of the options to get to the ferry, then I saw an ad for Friday Harbor Sea planes.  They made it very simple.   Picked me up at the airport, put me on the plane and I was in Friday Harbor in no time.  I took the plane to and then back from the island.  Pilots were very nice and friendly.  Pointing out interesting tidbits along the way.  This was my first time in a seaplane and it was incredible.   I would do it again in a heart beat!","Solo","0","","Written August 8, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"E F","https://www.tripadvisor.com/Profile/_fusonfam5","","Lake Oswego, OR","4","Aug 2017 • Friends","Convenient way to get to Friday Harbor","This was a wonderful way to reach San Juan Island from Seattle (Renton).  This cut lots of time off our travel, by avoiding going up to Anacortes and waiting for the ferry.  The planes are a bit old and rickety, but it got us there (and back), and the pilot could not have been nicer.","Friends","0","","Written August 7, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tracieh323","https://www.tripadvisor.com/Profile/Tracieh323","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","Aug 2017 • Family","By far the BEST part of our Seattle vacation!!","My 10 year old nephew and I took a seaplane as part of an airfare / whale watching tour.  He hasn't stopped talking about it yet! It was our favorite part of the  vacation, and we would do it again in a heartbeat!  The plane was very nice - clean, obviously well cared for, and easy to get in and out of.  We wore headsets to protect our ears and to allow communication with the pilot.  Take-off was so smooth you couldn't even tell when we left the water.  The flight was smooth and visually amazing - lots of wildlife and beautiful views.  Landing was equally as smooth - one small bump and that was it.  We loved this adventure - if you have the option to do it don't miss out!! :)","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/10/21/9c/e5/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/21/9c/e4/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/21/9c/e3/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/21/9c/e2/photo0jpg.jpg","Written August 3, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"marianf664","https://www.tripadvisor.com/Profile/marianf664","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Windsor, California","5","Jul 2017 • Friends","Well organized trip to Haikai Lodge.","A real treat! Our trip north was very informative and enjoyable. Our pilot Jimmy Howard gave an excellent dissertation on the beautiful mountains, rivers and glaciers along the way! He answered all questions and is indeed an outstanding pilot. Our return trip was flawless and we arrived as planned back at American Lake safe and sound a life time experience!<br />I would highly recommend NW Seaplanes to anyone who wants to fly safely and in comfort!","Friends","0","","Written August 1, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Marcus M","https://www.tripadvisor.com/Profile/marcusmO1074QL","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","Jul 2017 • Solo","Great experience all around.","It was great fun and tremendous time saving!  I was in Friday Harbor and just over an hour I was back home.  It made the weekend in the San Juan's possible.<br />The DeHavilland Beaver is a lot of fun to fly!","Solo","0","","Written July 31, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jaredzlotnick","https://www.tripadvisor.com/Profile/jaredzlotnick","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/76/4e/34/jaredzlotnick.jpg","New York City, NY","5","Jul 2017 • Friends","The best way to see Vashon is with Northwest Seaplanes","The staff at Northwest was thorough, accommodating and ensured we had a magical experience from start to finish. The views of Vashon were incredible! Highly recommend you try it.","Friends","0","","Written July 31, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"hiker29","https://www.tripadvisor.com/Profile/hiker29","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","Las Vegas, NV","5","Jul 2017 • Family","Flying High on Friday Harbor!","We had a Sea Plane ride yesterday from Friday Harbor, with Northwest Seaplanes for a tour of the San Juan Islands, it was so great. The pilot, Roger, was informative, fun and gave us a great tour. There were four of us, including my 5 year old grandson, who just loved the entire experience. I recommend you try this, and enjoy the ride!!!!","Family","0","","Written July 31, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Roxy W","https://www.tripadvisor.com/Profile/RoxyWCalifornia","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","California","5","Jul 2017 • Solo","No better way to travel!","I had an amazing flight from Roche Harbor to SeaTac. Doug, my awesome pilot, was a treasure trove of information about everything we were seeing. Super interesting guy, he's been flying for 55 years so I felt completely safe. The flight was a wonderful adventure and I cannot recommend it highly enough.","Solo","0","","Written July 26, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lee M","https://www.tripadvisor.com/Profile/LeeLeeDenver","https://media-cdn.tripadvisor.com/media/photo-s/09/71/3b/af/lee-m.jpg","New England","5","Jul 2017 • Solo","Flying to Friday Harbor","Friday Harbor Seaplanes are awesome! The views up to Friday Harbor are breathtaking~and you experience this adventure in a famous de Havilland Single Propeller Seaplane. Landing by the rich & famous sailboats in the harbor! Walk out on the dock & enjoy kayaking & whale watching in an instant! The pilot gives a priceless narrative of flying thru these channels & up to Alaska for over thirty years! One of the most awesome experiences to take ~ real easy to video the ride! ","Solo","0","","Written July 25, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dirk M","https://www.tripadvisor.com/Profile/DirkM251","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","","5","Jul 2017 • Family","charter flight to Stehekin with family","top notch customer service for an experience that was out of this world. Shane is a fantastic pilot and my kids, 10 and 12, were over the top thrilled with seeing the Cascades where we play from the air. I highly recommend any trip from NW Seaplanes but even more so encourage a flight to Stehekin for a nice weekend get away. thanks Shane and NW Seaplanes for a perfect family vacation!","Family","0","https://media-cdn.tripadvisor.com/media/photo-s/10/01/e0/e0/shane-leaving-us-for.jpg
https://media-cdn.tripadvisor.com/media/photo-s/10/01/df/bd/jack-and-molly-mulhair.jpg","Written July 24, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"mary b","https://www.tripadvisor.com/Profile/O1233EFmaryb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","","5","Jul 2017 • Couples","Most fun way to travel from SeaTac to San Juans","My husband and I thoroughly enjoyed are seaplane flight from SeaTac to the San Juans! Are pilots, both there and back 4 days later, were informative, interesting and made the flight an adventure that won't soon be forgotten.","Couples","0","","Written July 23, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"carrie2play","https://www.tripadvisor.com/Profile/carrie2play","https://media-cdn.tripadvisor.com/media/photo-s/02/b6/41/06/carrie2play.jpg","Meridian, MS","5","Jul 2017 • Couples","First time in a sea plane - didn't disappoint!","The folks at Friday Harbor Seaplanes were friendly, communicative, and easy peasy to book, board etc. I would absolutely use them again for a trip to the San Juan's ... no doubt about it!","Couples","0","","Written July 19, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"ksadams2017","https://www.tripadvisor.com/Profile/ksadams2017","","Murfreesboro, TN","5","Jul 2017 • Couples","San Juan Islands","We had a great flight.  Not only a beautiful view, but Doug, our pilot was very informative about the area.  It's like we had our own private tour from the air!  Would definitely recommend.  Ask for Doug!","Couples","0","","Written July 17, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mandar M","https://www.tripadvisor.com/Profile/908mandarm","https://media-cdn.tripadvisor.com/media/photo-s/0f/ea/5b/2d/mandar-m.jpg","","5","Jul 2017 • Couples","Different experience than usual plane","My wife and I took the 20 mins ride from Friday Harbor. It was an experience different from the Helicopter rides in New York City. We rode over the entire San Juan Island. It is definitely worth trying once !","Couples","0","","Written July 16, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Paul W","https://www.tripadvisor.com/Profile/F1147UUpaulw","","San Jose, CA","5","Jul 2017 • Couples","A real WOW experience","First time on a seaplane - couldn't have wished for a better experience than Northwest Seaplanes, from Renton to Friday Harbor, returning the next day.  So cool!!  Flights were smooth, amazing views and our pilot on the flight over knew so much about local history it was like a guided tour!  Unfussy, uncomplicated - its how I wish all air travel could be.","Couples","0","","Written July 11, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"nkoncz4","https://www.tripadvisor.com/Profile/nkoncz4","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","Denver, CO","5","Jul 2017 • Couples","Sea Plan from San Juan to Seattle","My husband and I decided instead of taking the ferry to and from the islands, we wanted a different mode of transportation returning to Seattle. We took the sea plan from Friday Harbor to Seattle (Renton), and it was great! Our pilot was friendly, knowledgeable of the land and history, and told us facts and stories as we flew over different areas. It was a unique way to see the area, and we are very glad we did it. The trip was approximately 45 minutes; it was smooth taking off and landing and felt very safe. We loved it!","Couples","0","","Written July 10, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Linda C","https://www.tripadvisor.com/Profile/10LindaC10","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","Honolulu, HI","5","Jul 2017 • Family","Sea Plane from Friday Harbor to Renton","I put my 17-year old daughter on a one-way home from Friday Harbor - she could not say enough wonderful compliments about her trip - gorgeous - and her pilot - ""he told us about what we were seeing on the ground and gave us some history - really a great trip.""","Family","0","","Written July 10, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lindsey D","https://www.tripadvisor.com/Profile/lemers0n","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","San Diego, CA","5","Jul 2017 • Family","AMAZING!! Highest recommendation!","Amazing views of the San Juan Islands, Seattle and fun whale watching! The pilot was very kind and the shuttle to SEATAC is about as easy as it gets! Highly recommend, hope to go again someday!","Family","0","","Written July 9, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Paul S","https://www.tripadvisor.com/Profile/paulsX9287XC","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","","5","Jul 2017 • Friends","Great service!","I flew with these guys from Roche Harbor to Renton on Wednesday July 5th.  The other floaplane company had 7 planes stacked up and customers waiting okn the dock, and our pilot could not get to the dock because the other planes.  I called Friday harbor seaplanes and they patched me through to the pilot and he told me if I could get a dinghy ride out to him he would pick me up and we wouldn't have to wait for the other guys.  My buddy gave me a ride out and we were off in a flash.  It would have been a 45 minute wait otherwise.  Top notch.","Friends","0","","Written July 9, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"vidgizmo","https://www.tripadvisor.com/Profile/vidgizmo","","Austin, TX","5","Jun 2017 • Couples","Great way to get to the San Juan Islands","Every employee was helpful and friendly. The pilot was engaging, friendly, and informative. We took the trip from Renton to Friday Harbor and got a great view of the University of Washington, several fancy houses along the edge of the lake, and several beautiful vistas as we flew out to the San Juan Islands. <br /><br />The whole trip took about 50 minutes and was a great way to get a beautiful overview of the whole area while making a quick trip. My wife thanked me several times for booking the float plane trip, and we have recommended it to many others.","Couples","0","","Written June 29, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"JetLaggedMaureen","https://www.tripadvisor.com/Profile/JetLaggedMaureen","https://media-cdn.tripadvisor.com/media/photo-o/05/e7/93/5c/jetlaggedmaureen.jpg","Cape Town Central, South Africa","5","Jun 2017 • Couples","Great way to start your holiday","Flying to San Juan with Friday Harbor Seaplanes is the best start to an island trip. From the booking, shuttle, reception and pilots, everyone is friendly efficient and helpful. Special thanks to Jen in the office for all her patience with a South African credit card! We flew both ways and loved every moment.","Couples","0","","Written June 25, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"HJSMullen","https://www.tripadvisor.com/Profile/HJSMullen","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","Wilmington, Delaware","5","Jun 2017 • Business","Highly recommend - the best!","We traveled back to Seattle from Friday Harbor with Jake and it was such a wonderful experience.  Not just technical flying brilliance but also the local information and warmth he shared on the way.  It was a highlight of the week.  The pick up and shuttle to the airport showed the same excellent care and I would highly recommend this company an experience.","Business","0","","Written June 19, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"ccisme","https://www.tripadvisor.com/Profile/ccisme","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Tampa, FL","5","May 2017","Incredible experience - top notch!!","We had such a wonderful time.  Everyone loved taking off and landing on the water and the sights of Seattle are truly enjoyed from the air.  The kids all flooded their social media with their experience and their friends and other family really want to go now.  Thank you so much for a wonderful family adventure.  We have memories to last a lifetime","","0","","Written June 16, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"travel7232017","https://www.tripadvisor.com/Profile/travel7232017","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","Katy, TX","5","Jun 2017 • Family","Entertaining, Quick, and worth every penny!","My daughter and I booked roundtrip tickets to the San Juan Islands for a day of whale watching.  The roundtrip experience on the sea plane was as awesome as our day on the water.  Doug made the experience priceless with his knowledge of the area, and expertise flying.  This is a ""must do"" for a true unforgettable Pacific North West experience","Family","0","","Written June 15, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Julie K","https://www.tripadvisor.com/Profile/A4746CAjuliek","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","Chicago, IL","5","Jun 2017 • Family","Easy and inexpensive way to get to Seattle from the Islands","I booked this flight online quick and easy to fly from Friday Harbor to Renton, close to the Sea-Tac airport. You are picked up at the Marina at Friday Harbor and take off pretty quickly.  Beautiful views and a great pilot that told us lots of great things about the areas we were flying over.  Much easier than dealing with the ferry schedule! I was also picked up by a friendly guy in Renton and whisked away to the airport 8 minutes away.  Shortened my travel day so much and very cool way to see Seattle and the islands from the air.","Family","0","","Written June 14, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"kimberli411","https://www.tripadvisor.com/Profile/kimberli411","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","Milwaukee, WI","5","Jun 2017 • Couples","Scenic and Worth every penny!","My Boyfriend and I used the seaplane to get to and from the San Juan Islands. The service and knowledge were impeccable! We were able to sit up front and learn about the plane as well as be provided with state knowledge from the pilot. We were even able to schedule a ride back to the airport through them.  It was a remarkable experience that I recommend to everyone!","Couples","0","","Written June 8, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lindsey2554","https://www.tripadvisor.com/Profile/lindsey2554","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","Estero, FL","5","May 2017 • Couples","Best way to get to San Juan!","We flew from Seattle to San Juan and it was by far one of the highlights of the trip. Not only was Doug an awesome pilot but he also pointed out interesting landmarks along the way. I would add this to my ""must do"" if you plan to visit the San Juan islands.","Couples","0","","Written June 5, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Megan P","https://www.tripadvisor.com/Profile/meganpC9337LR","","","5","May 2017 • Couples","Friday Harbor seaplane ","We had the most relaxing, scenic flight from Lake Washington to Friday Harbor. Shane, our pilot, was an exceptional aerial tour guide. Outstanding customer service!","Couples","0","","Written May 29, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sherri G","https://www.tripadvisor.com/Profile/SherriG640","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","Cypress, TX","5","May 2017 • Family","Awesome Experience","We flew to San Juan Island and it was incredible.  We had a great aerial tour of the area with lots of fun facts from Jason and Brad (I think).  They both made it fun and we were all disappointed when it was time to land.  How often do you get to take off and land in the water???  Highly recommend them.","Family","0","","Written May 28, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jennifer S","https://www.tripadvisor.com/Profile/jennifersS4903BJ","https://media-cdn.tripadvisor.com/media/photo-o/0e/9f/6f/5f/jennifer-s.jpg","Phoenix, AZ","5","May 2017 • Couples","Friday Harbor Seaplanes aka Northwest Seaplanes","It's been my dream to see orcas in the wild (as it should be) so I figured the easiest way to San Juan islands was by plane. I couldn't have been happier.  Jason flew us to the island and Shane picked us up and both flights were easy/breezy and we got educated on what we were seeing around us as well.  Overall it was worth every dollar to fly with these guys and whenever we're back on this side of the country again we will definitely fly with them again.  I HIGHLY recommend this company!","Couples","0","","Written May 28, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Greg V","https://www.tripadvisor.com/Profile/gsvannostran","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Austin, Texas","5","Sep 2016 • Couples","Awesome Experience","The staff and the pilot were very accommodating to our schedule and went above and beyond to make the trip fantastic.  Ken, our pilot, is also a great tour guide.  Me pointed out some interesting facts along the way to Friday Harbor.","Couples","0","","Written September 21, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Greg E","https://www.tripadvisor.com/Profile/grege618","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/a6/avatar077.jpg","","5","Aug 2016 • Solo","Absolute Made the Trip","Booked a trip at Rodgers Fishing Lodge.  They set me up to fly NW Seaplanes from Seattle to their floating lodge outside Tahsis, BC.  What a fantastic flying experience!  I'd never flown in a Beaver float plane before and this was without a doubt one of the most amazing experiences I've had in my 67+ years.  Saw glaciers from what appeared to a few feet below the plane.  On the return trip the weather was drizzly and overcast so we flew back from the lodge to Seattle all the way along the Pacific coast at about 500 feet Saw amazing scenery from mountains to beaches to pods of Orcas.  As we passed over Seattle headed to our water landing, we flew by the needle and the waterfront of Seattle.  Very cool!  For a flatlander from Florida, this was an absolute joy of a trip and flight.  Highly recommend these folks for any flying excursions.","Solo","0","","Written September 15, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sean H","https://www.tripadvisor.com/Profile/seanh752","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Hood River, OR","5","Sep 2016 • Friends","Great Weekend at Bushwood","Once again Shane and his pro quiver of talented pilots arranged reliable and scenic travel between Renton and Desolation Sound.  It always feels like travel with friends rather than commercial flying and that is a nice way to be delivered to paradise.<br /><br />-thanks","Friends","0","","Written September 12, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
